what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.frameworks,1.1.200.v200805140020,org.eclipse.wst.common.frameworks,1549585356814
started,bundle,org.eclipse.wst.common.project.facet.core,1.3.3.v200809102124,org.eclipse.wst.common.project.facet.core,1549585356917
started,bundle,org.eclipse.jst.common.project.facet.core,1.3.1.v200807031821,org.eclipse.jst.common.project.facet.core,1549585357245
started,bundle,org.eclipse.mylyn.commons.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.commons.ui,1549585357473
started,bundle,org.eclipse.mylyn.bugzilla.core,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.bugzilla.core,1549585357789
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.bugzilla.ui,1549585358106
started,bundle,org.eclipse.ui.forms,3.3.101.v20080708_34x,org.eclipse.ui.forms,1549585358453
started,bundle,org.eclipse.mylyn.tasks.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.tasks.ui,1549585358654
started,bundle,org.eclipse.mylyn.monitor.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.monitor.ui,1549585358895
started,bundle,org.eclipse.mylyn.team.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.team.ui,1549585358995
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.2.v200809031518,org.eclipse.wst.ws.service.policy.ui,1549585359233
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549585391363
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549585419414
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549585422391
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549586786162
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549586845231
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549586848699
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549587435048
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549592146708
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549592148431
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549592158194
executed,command,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.navigate.openResource,1549592158241
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.ClassFileEditor,1549592174818
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.ClassFileEditor,1549592174918
executed,command,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.edit.text.java.open.editor,1549592175089
