what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1550714544757
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1550714549840
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1550714554851
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1550714558293
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1550714564859
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550714578119
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550714579508
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.line,1550714579524
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550715303378
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550715387363
started,bundle,org.eclipse.mylyn.java.tasks,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.java.tasks,1550715404618
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1550715404741
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1550715405845
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1550715419321
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineEnd,1550715421069
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1550715422411
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1550715425725
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550715619541
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550715641602
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1550715641825
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550716435415
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550717790409
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1550717812318
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1550717812920
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550717825018
