what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1550198679469
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1550198679585
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1550198680857
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550198753321
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550198753498
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550198756470
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550198819881
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550198822465
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550199603158
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550199603739
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550203714780
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550203716039
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550203727532
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550203730191
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550203832534
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550203833266
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550203867749
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550203868515
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550206516033
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550206516635
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550206569426
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550206570229
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550209478483
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1550209503157
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1550209513391
