what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineEnd,1550815407568
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1550815408834
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1550815411665
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1550815414853
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1550815415504
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1550815416816
executed,command,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.edit.text.java.toggle.comment,1550815418931
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1550815420217
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1550815424026
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1550815489990
executed,command,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.edit.text.java.open.editor,1550815490091
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.TypeHierarchy,1550815521497
executed,command,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.edit.text.java.open.type.hierarchy,1550815521808
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.ClassFileEditor,1550815522757
executed,command,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.edit.text.java.open.editor,1550815522811
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550815886049
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550815894009
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550815894718
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550818033116
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550818034325
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550818048549
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550818048610
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1550818048800
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550818105847
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550818435622
