what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1551232914370
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1551233001562
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1551233883720
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1551233914371
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1551233915718
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1551233926537
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1551233950593
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1551235074210
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1551235083089
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1551235087135
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1551235106920
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1551236280287
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1551241433508
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1551241466237
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1551241488940
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1551241489740
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1551242104705
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1551242107080
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1551242108617
started,bundle,org.eclipse.mylyn.ide.ant,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.ide.ant,1551242123271
started,bundle,org.eclipse.mylyn.pde.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.pde.ui,1551242123425
started,bundle,org.eclipse.mylyn.resources.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.resources.ui,1551242123441
closed,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1551242124092
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.102.v200805140135,org.eclipse.jst.j2ee.xdoclet.runtime,1551242125639
