what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.context.core,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.context.core,1550710953473
started,bundle,org.eclipse.mylyn.context.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.context.ui,1550710953488
started,bundle,org.eclipse.mylyn.monitor.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.monitor.ui,1550710953488
started,bundle,org.eclipse.mylyn.tasks.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.tasks.ui,1550710953488
started,bundle,org.eclipse.mylyn.team.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.team.ui,1550710953488
started,bundle,org.eclipse.pde.ui,3.4.0.v20080803-1700,org.eclipse.pde.ui,1550710953497
started,bundle,org.eclipse.team.cvs.core,3.3.101.r34x_20080827,org.eclipse.team.cvs.core,1550710953497
started,bundle,org.eclipse.team.cvs.ui,3.3.100.I20080604,org.eclipse.team.cvs.ui,1550710953497
started,bundle,org.eclipse.ui.views.log,1.0.0.v20080803-1700,org.eclipse.ui.views.log,1550710953986
started,bundle,org.eclipse.wst.common.frameworks,1.1.200.v200805140020,org.eclipse.wst.common.frameworks,1550710953994
started,bundle,org.eclipse.wst.common.project.facet.core,1.3.3.v200809102124,org.eclipse.wst.common.project.facet.core,1550710954067
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.2.v200809031518,org.eclipse.wst.ws.service.policy.ui,1550710954098
started,bundle,org.eclipse.epp.usagedata.ui,1.0.1.R200809220400,org.eclipse.epp.usagedata.ui,1550710955427
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550710958245
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550711117119
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550711119981
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550711125727
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550711127660
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550711128465
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1550711137876
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550711170488
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550711173139
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.perspectives.showPerspective,1550711173171
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.perspectives.showPerspective,1550711173171
opened,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.ProjectsView,1550711184497
