what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1550725798475
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1550725801053
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550725811198
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550725815085
executed,command,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.edit.text.java.organize.imports,1550725815234
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550725828735
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550725828882
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550725837506
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550725861291
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.ClassFileEditor,1550725863890
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.ClassFileEditor,1550725864129
executed,command,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.edit.text.java.open.editor,1550725864276
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1550725873297
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550725873613
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.findReplace,1550725873701
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1550725873751
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550725876749
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.TypeHierarchy,1550725878613
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550725879285
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550725879448
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.ClassFileEditor,1550725880110
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.TypeHierarchy,1550725882803
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.ClassFileEditor,1550725890770
executed,command,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.edit.text.java.open.editor,1550725891840
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1550725907618
