what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.emf.ecore.xmi,2.4.1.v200808251517,org.eclipse.emf.ecore.xmi,1551069597853
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1551069599424
started,bundle,org.eclipse.jst.jee,1.0.101.v200807240600,org.eclipse.jst.jee,1551069599635
started,bundle,org.eclipse.wst.sse.core,1.1.302.v200808260045,org.eclipse.wst.sse.core,1551069600777
started,bundle,org.eclipse.jem.ui,2.0.100.v200806051600,org.eclipse.jem.ui,1551069600905
started,bundle,org.eclipse.wst.xml.core,1.1.305.v200809120354,org.eclipse.wst.xml.core,1551069600958
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.1.201.v200808071700,org.eclipse.wst.common.emfworkbench.integration,1551069601636
started,bundle,org.eclipse.wst.common.modulecore,1.1.203.v200809110700,org.eclipse.wst.common.modulecore,1551069601677
started,bundle,org.eclipse.wst.validation,1.2.2.v200809050219,org.eclipse.wst.validation,1551069602073
started,bundle,org.eclipse.jst.j2ee,1.1.203.v200809102205,org.eclipse.jst.j2ee,1551069602088
started,bundle,org.eclipse.wst.web,1.1.204.v200809132300,org.eclipse.wst.web,1551069602304
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1551069673621
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1551069678351
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1551069678833
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1551069688801
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1551069691308
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1551070442893
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1551070443796
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1551071382761
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1551071393036
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1551071649094
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1551071650723
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1551071716392
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1551071726203
started,bundle,org.eclipse.wst.dtd.core,1.1.200.v200805140200,org.eclipse.wst.dtd.core,1551071726737
