what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549502533640
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549503071029
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549503072897
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549505441780
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549505535296
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549506653246
activated,perspective,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.JavaPerspective,1549506654986
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1549506664139
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549506666956
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549506675241
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1549506675911
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1549506676130
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1549506688332
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1549506726370
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549506744495
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549506758068
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549506778890
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549506794914
executed,command,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.edit.text.java.create.getter.setter,1549506795051
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1549506799176
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1549506799330
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1549506801220
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1549506803921
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1549506805548
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549506815422
