what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.Resume,1549354561850
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.ExpressionView,1549354567992
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549354605012
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549354608698
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.ClassFileEditor,1549354613837
activated,perspective,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.JavaPerspective,1549354615510
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1549354618189
closed,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.ClassFileEditor,1549354618189
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1549354714146
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1549354727646
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549354732356
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549354732434
executed,command,org.eclipse.jdt.debug.ui,3.3.1.v20080730_r341,org.eclipse.jdt.debug.ui.localJavaShortcut.debug,1549354732453
activated,perspective,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugPerspective,1549354733875
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1549354733968
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.Resume,1549354741188
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1549354744290
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1549354746039
activated,view,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.DebugView,1549354763580
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1549354764764
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1549354771182
activated,perspective,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.JavaPerspective,1549354773224
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549354780402
started,bundle,com.sysdeo.eclipse.tomcat,3.2.1,com.sysdeo.eclipse.tomcat,1549354780449
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549354784485
