what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.validation,1.2.2.v200809050219,org.eclipse.wst.validation,1549615761008
started,bundle,org.eclipse.jst.j2ee,1.1.203.v200809102205,org.eclipse.jst.j2ee,1549615761027
started,bundle,org.eclipse.wst.web,1.1.204.v200809132300,org.eclipse.wst.web,1549615761182
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1549615776215
executed,command,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.edit.text.java.open.editor,1549615776215
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1549615822326
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549615833968
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549615834140
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1549615839553
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1549615840096
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549616132957
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549616133057
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549616133884
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549616374112
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1549616374323
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549616414273
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549616454720
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549616455607
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549616477127
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549616508893
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549616537617
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549616538273
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549616546768
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549616658420
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549616660244
