what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1550127061025
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1550127061893
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1550127062312
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1550127081430
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1550127083602
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineStart,1550127091623
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineStart,1550127092510
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1550127094216
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1550127099447
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1550127167091
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1550127170339
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550127175637
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550127175705
executed,command,org.eclipse.jdt.debug.ui,3.3.1.v20080730_r341,org.eclipse.jdt.debug.ui.localJavaShortcut.run,1550127175709
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550127414056
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550127463046
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550127464486
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550127464644
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550127465982
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550127466414
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550127469623
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550128100735
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1550128100797
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550128317338
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1550130252039
