what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549614505011
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1549614505027
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1549614511013
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1549614527999
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1549614529212
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549614535040
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549614574061
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1549614574607
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1549614574677
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549614611221
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549614611320
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549614616139
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549614618169
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1549614632671
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549614634767
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549614879881
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1549614884120
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549615209141
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549615230473
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549615335933
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549615337446
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549615338435
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549615662613
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1549615662653
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.TypeHierarchy,1549615675513
