what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1549417470468
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1549417474019
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1549417487778
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549417504516
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549417504717
started,bundle,org.eclipse.pde.api.tools.ui,1.0.0.v20080730_r341,org.eclipse.pde.api.tools.ui,1549417531634
started,bundle,org.eclipse.mylyn.java.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.java.ui,1549417531665
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1549417543136
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549418490382
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549418818399
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549418850573
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549418873373
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549418874310
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549418936704
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1549418947027
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1549418948479
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.delete,1549418951711
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549418964425
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549419104253
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1549419104518
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1549419131537
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1549419138623
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549419157181
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549419265148
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1549419265995
