what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1551149030272
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1551149030449
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1551149031319
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1551149031457
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1551149033242
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1551149034783
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1551149035310
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1551149051173
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1551149051227
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.StepOver,1551149051561
activated,view,org.eclipse.ui.console,3.3.0.v20080529-1300,org.eclipse.ui.console.ConsoleView,1551149054089
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1551149087202
executed,command,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.edit.text.java.toggle.comment,1551149104977
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1551149105478
started,bundle,org.eclipse.wst.common.emf,1.1.202.v200809111955,org.eclipse.wst.common.emf,1551149107389
started,bundle,org.eclipse.jst.j2ee.core,1.1.201.v200808071630,org.eclipse.jst.j2ee.core,1551149107406
started,bundle,org.eclipse.jem,2.0.201.v200806201600,org.eclipse.jem,1551149108040
started,bundle,org.eclipse.emf.ecore.xmi,2.4.1.v200808251517,org.eclipse.emf.ecore.xmi,1551149108224
started,bundle,org.eclipse.jst.jee,1.0.101.v200807240600,org.eclipse.jst.jee,1551149109199
started,bundle,org.eclipse.wst.sse.core,1.1.302.v200808260045,org.eclipse.wst.sse.core,1551149110235
started,bundle,org.eclipse.jem.ui,2.0.100.v200806051600,org.eclipse.jem.ui,1551149110266
started,bundle,org.eclipse.wst.xml.core,1.1.305.v200809120354,org.eclipse.wst.xml.core,1551149110305
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.1.201.v200808071700,org.eclipse.wst.common.emfworkbench.integration,1551149111131
started,bundle,org.eclipse.wst.common.modulecore,1.1.203.v200809110700,org.eclipse.wst.common.modulecore,1551149111146
started,bundle,org.eclipse.wst.validation,1.2.2.v200809050219,org.eclipse.wst.validation,1551149111616
