what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.findNext,1549592186862
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.findNext,1549592187396
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.findNext,1549592187796
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.findNext,1549592188237
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.findNext,1549592188653
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.findNext,1549592189001
executed,command,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.edit.text.java.open.editor,1549592202256
opened,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.TypeHierarchy,1549592210178
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.TypeHierarchy,1549592210228
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.ClassFileEditor,1549592219513
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.TypeHierarchy,1549592220170
executed,command,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.edit.text.java.open.type.hierarchy,1549592220521
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549592277331
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549592429916
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549592432349
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549592433568
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549592438303
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549592438666
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549592442834
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549592442982
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549592444469
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549592444794
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549592445576
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549599567100
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1549599567238
